userid	movieid	rating	timestamp	gender	occupation	agerange
401	866	3	891032697	F	lawyer	45
425	748	3	890346567	M	doctor/health care	45
264	451	4	886123531	M	clerical/admin	50
406	523	3	879446062	F	retired	56
250	628	4	878090114	M	scientist	18
110	195	2	886988480	F	other	1
312	730	3	891699568	M	homemaker	56
400	259	3	885676490	F	executive/managerial	50
222	1059	1	883816150	F	executive/managerial	45
186	338	3	889818331	M	doctor/health care	25
92	288	3	878679005	F	farmer	56
409	520	2	881107943	M	farmer	35
344	213	4	884901351	F	doctor/health care	1
141	678	4	884584480	M	doctor/health care	1
216	234	4	880244870	F	tradesman/craftsman	35
320	413	3	884749046	M	college/grad student	50
201	319	2	884110967	M	farmer	18
380	118	2	885480301	M	doctor/health care	35
27	515	4	891543009	F	customer service	56
292	659	5	881105340	M	homemaker	50
306	269	5	876503792	M	doctor/health care	45
62	423	3	879373692	F	executive/managerial	50
49	108	2	888068957	M	scientist	18
417	710	4	879647826	M	technician/engineer	1
112	316	5	892439693	F	clerical/admin	56
91	289	4	891438553	M	self-employed	25
342	952	3	874984619	F	programmer	45
349	475	4	879466479	F	executive/managerial	56
423	744	4	891395655	M	homemaker	1
411	182	3	891035278	M	academic/educator	25
194	25	2	879540807	F	doctor/health care	35
174	162	5	886514108	F	self-employed	45
181	948	1	878961474	F	doctor/health care	35
35	877	2	875459099	M	tradesman/craftsman	35
312	1116	3	891698334	F	programmer	18
399	436	2	882348478	M	K-12 student	25
234	1454	3	892336257	M	tradesman/craftsman	35
422	559	3	879744085	F	tradesman/craftsman	25
87	491	5	879877930	F	academic/educator	50
21	930	1	874951482	F	college/grad student	25
322	313	5	887314417	F	scientist	18
239	508	5	889178798	F	other	25
269	414	3	891449624	F	artist	18
390	740	4	879694123	F	doctor/health care	18
425	191	3	878738186	M	retired	18
82	1028	2	876311577	F	clerical/admin	45
160	475	5	876767822	M	self-employed	25
270	684	4	876955938	F	doctor/health care	35
413	297	5	879969484	F	tradesman/craftsman	25
422	922	4	875130173	F	technician/engineer	35
214	134	4	891544070	F	clerical/admin	50
401	284	3	891032453	F	farmer	35
279	853	1	890451433	M	scientist	50
313	1210	4	891032028	F	doctor/health care	50
125	275	5	879454532	F	artist	1
291	49	4	875086090	M	artist	1
365	1048	3	891304152	F	K-12 student	45
409	214	4	881109216	F	programmer	18
244	151	5	880604326	M	artist	56
276	379	3	874792745	M	clerical/admin	45
273	321	4	891293048	M	homemaker	18
411	209	4	891035550	F	clerical/admin	50
405	699	2	885546247	M	artist	56
47	292	4	879438984	M	doctor/health care	1
205	243	2	888284758	F	writer	45
268	825	3	875742893	M	artist	35
405	575	5	885547557	M	sales/marketing	56
87	186	5	879876734	M	tradesman/craftsman	1
222	385	4	878183924	M	college/grad student	45
393	781	4	889729159	F	other	56
45	21	3	881014193	F	executive/managerial	1
18	126	5	880130680	M	other	56
21	100	5	874951292	M	technician/engineer	1
92	164	4	875656201	M	farmer	45
363	350	1	891493864	M	K-12 student	50
393	783	3	889729561	F	executive/managerial	45
335	347	5	891567004	M	homemaker	1
43	684	4	883955702	F	executive/managerial	56
233	191	4	877665191	F	artist	56
94	61	5	891720761	M	tradesman/craftsman	56
84	879	4	883449530	M	artist	56
387	432	4	886480353	M	scientist	25
307	24	4	876176161	F	other	1
13	482	5	882140355	F	college/grad student	25
275	746	4	880314478	F	unemployed	1
405	422	1	885548836	M	college/grad student	25
342	517	5	875320297	M	executive/managerial	35
184	72	3	889909988	F	technician/engineer	18
119	1197	4	886176922	F	artist	25
141	252	4	884585195	M	lawyer	35
198	509	4	884208710	M	college/grad student	50
90	150	3	891385250	M	technician/engineer	18
8	687	1	879361825	M	sales/marketing	1
194	7	3	879538898	F	farmer	35
268	189	4	875744966	M	farmer	45
381	501	4	892697133	M	unemployed	50
378	1061	2	880044454	M	self-employed	50
222	252	2	877563934	F	tradesman/craftsman	45
112	984	3	884992651	F	other	25
303	763	4	879485319	F	technician/engineer	1
327	603	4	887745661	F	academic/educator	50
332	1028	4	887938403	F	lawyer	18
399	946	3	882343172	F	self-employed	56
405	1353	1	885549745	M	self-employed	18
406	12	4	879445897	F	customer service	18
26	410	2	891373086	F	technician/engineer	45
201	25	3	884114015	M	retired	25
247	1	4	893097024	M	lawyer	56
376	762	4	879459207	M	self-employed	56
338	483	4	879438092	M	executive/managerial	1
385	174	2	879924297	F	self-employed	1
317	271	3	891446575	M	doctor/health care	50
393	1441	3	889728554	M	tradesman/craftsman	56
350	211	2	882347466	F	programmer	25
422	184	4	879744085	M	artist	45
1	54	3	878543308	F	K-12 student	56
407	217	4	875044400	F	doctor/health care	18
327	234	5	887745840	M	K-12 student	25
400	895	4	885676452	F	retired	18
130	588	4	875216867	F	technician/engineer	50
278	173	5	891295360	F	artist	25
391	203	4	877399423	M	K-12 student	1
250	240	4	878092171	F	lawyer	50
299	553	3	889502865	M	technician/engineer	50
91	313	4	891437978	F	tradesman/craftsman	45
27	100	5	891543129	F	clerical/admin	50
393	366	4	889729345	M	scientist	18
417	42	4	879647498	M	retired	45
234	732	2	892334713	M	self-employed	50
416	277	5	893212572	F	academic/educator	35
406	701	5	879446269	F	self-employed	18
239	690	1	889178513	F	other	45
90	131	5	891384066	F	academic/educator	25
49	294	1	888065702	M	unemployed	56
318	15	5	884470944	M	tradesman/craftsman	45
328	294	3	885044733	F	clerical/admin	45
253	64	5	891628252	F	retired	56
1	267	4	875692955	M	executive/managerial	50
232	515	2	880062413	M	customer service	45
402	7	4	876267068	M	programmer	1
311	1232	4	884366439	M	homemaker	18
7	482	3	891351083	F	college/grad student	35
102	748	3	888800994	M	tradesman/craftsman	35
286	574	4	877534137	F	doctor/health care	1
1	24	3	875071713	M	lawyer	45
100	323	3	891375359	F	self-employed	45
348	15	4	886523330	F	tradesman/craftsman	1
234	693	2	892333980	M	artist	56
342	297	3	875318267	M	artist	35
295	88	4	879517964	F	self-employed	50
172	178	3	875538027	F	writer	1
201	642	4	884111485	F	artist	35
328	282	3	885047865	F	farmer	1
415	154	4	879439865	M	homemaker	1
198	196	3	884208098	F	executive/managerial	56
99	413	3	885679299	F	technician/engineer	1
315	186	4	879821065	F	college/grad student	45
64	72	4	889740056	F	K-12 student	50
344	284	3	884899768	M	academic/educator	45
222	895	4	883815361	F	academic/educator	45
11	109	3	891903836	M	academic/educator	35
173	880	4	877557168	F	writer	1
406	414	2	880131704	F	scientist	18
56	122	2	892911494	M	homemaker	56
184	252	2	889907528	M	other	25
405	1227	3	885546635	M	artist	1
398	417	3	875719399	M	lawyer	50
144	176	4	888105338	M	K-12 student	56
287	28	5	875335018	M	technician/engineer	18
222	810	2	878184446	F	academic/educator	18
109	949	3	880582384	F	lawyer	50
407	428	3	875553154	F	writer	35
239	100	3	889179131	M	executive/managerial	25
132	124	4	891278996	M	writer	56
94	1223	4	891721494	F	farmer	18
83	468	4	880308390	F	customer service	18
293	56	4	888905550	F	self-employed	45
363	1010	4	891496979	F	college/grad student	35
230	182	2	880484370	M	lawyer	50
56	432	5	892737154	F	clerical/admin	1
249	186	4	879572516	M	college/grad student	25
21	319	2	874950889	F	self-employed	35
334	742	2	891544972	F	tradesman/craftsman	50
42	194	5	881107329	F	unemployed	35
42	496	5	881107718	F	K-12 student	45
187	433	4	879465242	F	tradesman/craftsman	35
24	216	4	875323745	M	customer service	35
7	645	4	891353614	M	sales/marketing	18
125	732	4	879455019	F	clerical/admin	18
194	623	1	879551637	M	artist	1
417	159	4	879648656	M	college/grad student	25
63	268	3	875746809	M	artist	18
301	99	4	882078419	M	executive/managerial	35
90	1048	4	891385132	F	lawyer	1
354	152	3	891306974	M	writer	18
277	25	4	879543902	F	college/grad student	50
18	451	3	880131297	M	technician/engineer	50
276	386	3	877935306	F	customer service	50
223	294	4	891548859	F	scientist	50
264	1103	5	886123656	M	retired	50
172	1172	3	875538864	F	self-employed	50
308	729	3	887740254	F	K-12 student	56
135	653	4	879857765	F	writer	45
10	495	4	877892160	M	writer	25
92	655	4	875654533	F	sales/marketing	18
417	12	4	879647275	M	academic/educator	56
299	198	4	889501288	M	sales/marketing	50
373	318	5	877098222	M	farmer	45
326	670	3	879877387	M	artist	56
234	234	4	892079475	F	retired	35
276	1129	4	874786876	F	retired	45
24	100	5	875323637	M	artist	25
306	150	5	876504286	M	self-employed	35
387	317	4	886483906	M	college/grad student	45
102	827	2	888802722	F	farmer	45
94	1226	4	891724081	M	doctor/health care	50
297	204	3	875239422	F	doctor/health care	56
193	127	5	890860351	M	college/grad student	50
62	448	2	879375883	M	tradesman/craftsman	50
125	493	4	879454448	F	other	50
174	575	1	886515239	F	scientist	45
313	161	4	891015319	M	technician/engineer	45
336	1054	1	877754876	F	customer service	50
276	665	3	874792520	F	retired	35
378	419	4	880332643	F	retired	18
339	402	3	891034867	M	tradesman/craftsman	50
268	1477	2	875742680	M	college/grad student	1
92	276	5	875640251	M	other	25
42	215	5	881107413	F	tradesman/craftsman	1
379	496	5	892879481	F	self-employed	35
398	284	2	875654781	F	K-12 student	25
372	581	5	876869794	F	K-12 student	35
16	284	1	877719863	M	homemaker	50
407	616	3	875553018	M	other	45
151	318	5	879524088	M	executive/managerial	18
325	188	2	891478944	M	customer service	18
181	1367	2	878962086	F	homemaker	45
246	83	4	884921086	M	retired	50
294	246	4	889241864	F	technician/engineer	35
39	345	3	891400159	F	doctor/health care	50
25	239	4	885853415	F	college/grad student	56
303	367	4	879468082	F	lawyer	45
273	303	4	891293048	F	unemployed	18
382	1229	5	875947240	M	homemaker	56
248	854	5	884534735	F	unemployed	18
425	227	4	878738597	F	lawyer	25
85	1169	4	879454952	M	technician/engineer	56
23	219	1	874788187	M	scientist	18
347	324	1	881652230	M	scientist	50
312	190	5	891698865	M	K-12 student	25
343	435	4	876404343	M	lawyer	35
22	554	1	878888066	F	retired	45
268	433	4	876514107	F	other	56
82	671	1	878769478	F	writer	50
62	181	4	879372418	M	programmer	50
150	273	4	878746764	M	writer	45
385	480	5	879441313	F	unemployed	56
354	607	3	891218208	M	artist	45
7	190	5	891351728	F	scientist	45
201	385	2	884112427	M	tradesman/craftsman	50
383	86	5	891193210	M	programmer	25
345	481	3	884916260	F	programmer	18
429	73	3	882387505	M	sales/marketing	35
303	38	1	879484981	M	K-12 student	18
297	1007	4	874954763	F	K-12 student	18
90	312	4	891383319	M	retired	50
363	5	1	891497047	M	scientist	50
178	326	4	888513095	M	writer	45
226	150	4	883889063	F	artist	18
16	174	5	877719504	M	lawyer	45
295	747	4	879518590	M	academic/educator	1
28	646	4	881961003	M	K-12 student	45
249	686	5	879641251	F	academic/educator	50
301	333	4	882075454	M	K-12 student	45
363	184	3	891494725	F	executive/managerial	56
271	384	3	885849582	M	artist	50
22	407	3	878886845	F	academic/educator	1
329	181	4	891655741	F	farmer	25
206	895	5	888179788	M	K-12 student	18
30	531	5	885941156	F	writer	45
308	89	5	887738057	M	artist	56
358	132	5	891270652	M	K-12 student	1
405	451	5	885547360	M	college/grad student	56
5	80	2	875636511	M	K-12 student	50
383	137	5	891192986	F	tradesman/craftsman	18
15	929	1	879456168	F	technician/engineer	45
92	1033	2	890251592	F	retired	25
422	919	5	875130027	F	tradesman/craftsman	50
379	651	4	880568511	M	scientist	50
201	241	2	884112487	F	programmer	18
399	1274	1	882350870	M	technician/engineer	25
64	95	4	889737691	F	other	25
328	322	3	885044782	F	customer service	25
393	1183	3	889731040	F	other	18
72	180	4	880036579	M	retired	25
349	237	2	879466062	M	scientist	56
347	568	4	881654339	F	other	56
268	105	2	876513927	M	academic/educator	1
416	226	4	886317030	M	tradesman/craftsman	18
6	471	2	883599558	M	lawyer	56
3	272	2	889237055	M	retired	18
235	520	4	889655204	M	writer	18
316	22	4	880853849	F	scientist	45
331	182	4	877196567	F	farmer	1
120	245	3	889490633	M	artist	18
407	194	4	875115452	M	tradesman/craftsman	50
279	59	4	875308843	M	academic/educator	35
294	1016	4	877820189	M	farmer	56
239	432	5	889180041	F	programmer	56
327	408	2	887745910	M	lawyer	45
360	157	4	880355994	F	artist	25
13	268	4	881514810	F	sales/marketing	25
234	433	2	892079910	M	programmer	45
23	238	5	874785526	M	executive/managerial	56
399	323	1	882340517	M	unemployed	1
378	699	4	880055564	M	tradesman/craftsman	56
334	396	4	891549103	F	sales/marketing	35
417	67	4	880952837	F	executive/managerial	18
250	1137	5	878090066	M	technician/engineer	18
276	5	3	874792692	M	customer service	1
145	42	5	882181785	F	tradesman/craftsman	45
428	307	4	885944110	F	tradesman/craftsman	45
314	220	4	877886279	F	tradesman/craftsman	18
327	264	2	887743725	F	K-12 student	35
69	321	4	882027133	F	farmer	50
237	502	4	879376487	F	tradesman/craftsman	45
280	465	3	891701148	M	lawyer	1
301	419	3	882076072	M	customer service	56
215	443	4	891436566	M	lawyer	35
26	322	3	891349122	M	doctor/health care	45
92	101	2	875656624	M	artist	45
374	28	5	880395698	F	homemaker	56
145	51	3	875272786	M	K-12 student	25
168	15	5	884287362	M	homemaker	45
87	382	3	879876488	M	tradesman/craftsman	56
24	475	4	875246216	F	executive/managerial	18
221	940	4	875246482	F	doctor/health care	56
224	318	5	888082584	M	clerical/admin	1
311	62	3	884365929	F	sales/marketing	56
412	427	4	879717016	M	doctor/health care	35
345	51	5	884993744	M	other	35
176	948	4	886047595	M	doctor/health care	35
94	193	5	891720498	M	writer	35
328	85	1	886038183	F	unemployed	25
351	292	4	879481550	F	clerical/admin	35
412	92	3	879717449	M	other	25
156	197	5	888185777	F	retired	50
399	94	5	882349022	F	doctor/health care	56
206	315	5	888180018	M	college/grad student	25
334	577	2	891550372	M	doctor/health care	56
417	658	2	879647947	M	doctor/health care	18
200	580	2	884130114	M	self-employed	45
294	322	1	889243393	F	other	1
177	172	5	880130990	M	doctor/health care	56
332	144	5	887939092	M	lawyer	50
248	194	4	884534672	F	technician/engineer	35
197	1228	4	891410124	F	lawyer	25
94	1004	3	891723593	F	college/grad student	35
210	751	4	890059441	F	writer	25
416	1147	4	888702100	F	other	45
318	796	3	884496500	F	college/grad student	1
110	233	4	886988535	F	clerical/admin	25
130	255	4	874953794	F	sales/marketing	50
339	509	4	891033140	F	scientist	50
379	855	4	880961506	F	artist	56
378	194	4	880046100	M	customer service	18
313	29	2	891028472	M	artist	45
94	334	3	891725440	F	lawyer	1
115	496	1	881171203	F	self-employed	35
295	389	4	879518298	F	academic/educator	56
374	450	4	880938370	M	customer service	45
192	1137	4	881367705	F	artist	56
178	1300	3	886678518	F	unemployed	50
53	748	2	879443329	F	writer	50
345	739	4	884993016	M	sales/marketing	35
187	1119	3	879465683	F	sales/marketing	50
56	715	1	892911247	F	tradesman/craftsman	18
201	321	3	884111029	F	clerical/admin	56
201	551	1	884114770	M	unemployed	25
374	692	5	882158641	M	K-12 student	56
357	405	5	878951784	M	college/grad student	35
62	20	4	879372696	M	academic/educator	18
299	13	4	877877965	F	clerical/admin	1
345	269	5	884900466	M	clerical/admin	50
10	195	4	877889130	F	homemaker	1
130	168	3	875216786	F	scientist	1
387	854	5	886481686	M	programmer	45
290	133	3	880473735	F	scientist	50
150	235	4	878746792	F	farmer	45
149	321	2	883512856	M	lawyer	1
87	192	3	879877741	F	college/grad student	1
200	276	5	876041895	F	homemaker	25
217	38	3	889070266	M	academic/educator	45
393	2	4	887746206	M	tradesman/craftsman	18
10	521	4	877892110	F	academic/educator	56
379	216	4	880525926	F	writer	50
393	215	4	887745912	M	executive/managerial	56
328	504	3	885046420	F	technician/engineer	35
378	696	3	880045044	M	farmer	25
212	427	4	879303795	M	retired	35
318	815	3	884494938	F	college/grad student	35
311	315	5	884364108	F	customer service	18
429	64	4	882384744	M	programmer	18
345	405	4	884991285	M	executive/managerial	35
57	222	5	883698581	F	executive/managerial	56
6	248	3	883598981	M	customer service	35
120	286	5	889489943	F	farmer	45
311	1046	3	884366307	F	homemaker	1
293	366	2	888907981	F	unemployed	45
276	686	3	874792547	F	homemaker	50
268	484	4	876513831	F	scientist	45
222	471	3	881060992	M	sales/marketing	45
393	792	1	889729346	F	homemaker	18
416	234	5	893213644	M	lawyer	50
389	662	3	880613750	F	programmer	35
46	7	4	883616155	F	self-employed	35
280	387	4	891701974	F	artist	35
43	181	4	875975211	F	homemaker	1
230	144	3	880484850	M	executive/managerial	35
95	232	4	879196513	F	retired	1
308	197	3	887736743	F	tradesman/craftsman	18
183	222	4	892323453	M	college/grad student	45
13	402	4	886303934	M	homemaker	35
39	306	3	891400342	F	other	50
393	110	2	889730117	M	scientist	50
336	1017	5	877757063	F	writer	18
42	742	4	881105581	F	sales/marketing	25
201	1163	1	884140382	M	clerical/admin	18
76	385	2	882607017	F	academic/educator	45
394	450	3	881132958	M	academic/educator	50
116	344	5	892683820	M	customer service	56
59	82	5	888205660	M	other	45
128	949	4	879968896	M	farmer	45
59	1118	2	888206048	F	farmer	50
299	1073	4	879123070	M	doctor/health care	1
